officer_id,css,award_count
23929,2.2083,60
23930,4.858,4
23932,2.7632,20
23933,3.1073,95
23936,5.0587,2
23937,3.9797,5
23939,2.8146,1
23942,0.18,5
23943,0.7875,32
23944,4.3657,60
23945,3.3264,18
23947,1.1409,3
23948,1.325,101
23949,1.0302,1
23950,3.5938,111
23951,13.6074,101
23952,15.7656,52
23953,11.0218,25
23954,8.6262,17
23956,1.6946,14
23958,0.022,3
23959,6.0111,32
23960,2.7087,23
23961,2.4269,35
23962,0.2034,8
23964,7.4634,10
23965,1.3184,0
23966,1.3596,15
23967,5.1109,3
23968,0.2946,15
23970,4.4163,4
23971,0.3409,16
23973,1.26,5
23975,10.6757,9
23976,0.7773,6
23977,0.4264,8
23978,2.87,23
23979,1.9363,88
23980,6.7868,115
23981,2.7433,14
23982,0.755,9
23983,0.695,6
23984,7.8942,52
23986,1.6067,0
23987,6.0543,21
23988,1.9795,23
23989,9.7037,6
23993,0.555,5
23994,0.3084,0
23996,0.0317,4
23997,1.9817,42
23999,1.6126,3
24000,0.6829,5
24001,0.5729,12
24004,1.4971,6
24005,2.0895,8
24011,1.1129,14
24012,0.7731,8
24013,1.3282,23
24014,1.6431,18
24015,0.07,2
24016,7.9615,14
24017,10.8511,31
24020,0.4046,6
24023,1.402,3
24024,7.5378,27
24026,14.8668,14
24028,6.1575,123
24029,1.5558,22
24030,1.2605,51
24031,7.169,34
24032,3.2004,22
24033,2.8556,21
24034,3.926,37
24035,3.8168,0
24036,2.2082,17
24037,4.4792,16
24038,0.1482,6
24039,2.325,41
24042,0.1537,0
24043,3.9975,15
24044,3.6084,14
24046,0.1964,1
24048,2.4389,31
24051,2.9871,20
24055,1.5082,46
24056,0.6854,8
24057,2.7636,18
24058,3.9111,61
24059,0.0856,24
24060,0.4046,2
24061,0.2281,12
24062,3.8405,128
24063,5.0948,125
24064,2.056,13
24066,1.7548,15
24067,2.3021,29
24068,11.2711,53
24069,7.2623,33
24070,0.6676,46
24073,1.008,1
24076,0.6381,0
24077,1.4533,10
24078,1.0441,30
24079,6.1122,50
24080,2.2108,3
24081,1.5189,16
24082,2.9971,55
24083,3.4974,3
24084,2.393,12
24085,4.1,16
24086,0.3628,45
24087,0.0955,15
24090,7.848,122
24091,1.6721,1
24093,2.5776,17
24094,5.1832,17
24095,1.8572,13
24096,0.2844,14
24097,4.17,32
24098,2.9094,56
24099,2.77,66
24100,1.2931,22
24101,2.6307,45
24102,0.9792,25
24103,3.9263,27
24104,1.0447,26
24105,2.8725,40
24106,4.8594,110
24107,8.7982,52
24108,1.7411,20
24109,5.8815,41
24110,2.4267,16
24111,5.2422,44
24112,2.5379,33
24114,4.9861,94
24115,0.9913,42
24116,7.6796,45
24117,3.1345,23
24119,7.2865,63
24120,2.395,35
24121,1.2887,3
24122,2.6839,8
24124,3.0824,16
24125,6.9496,55
24126,0.5771,5
24128,30.1019,91
24129,2.9479,6
24132,4.8763,20
24135,0.654,4
24136,0.637,0
24137,1.3967,1
24138,3.4937,19
24140,12.0613,7
24142,1.5908,22
24144,1.195,13
24145,13.5352,87
24146,7.6043,53
24148,1.707,0
24150,3.7673,36
24151,5.1269,12
24152,1.5121,34
24154,6.4371,6
24155,2.0191,29
24157,4.3886,1
24158,5.4404,18
24160,1.1567,6
24161,2.642,10
24162,1.8491,8
24163,10.0619,43
24170,0.8175,3
24171,6.488,41
24172,1.527,30
24173,1.0966,3
24175,1.5343,14
24176,2.5958,29
24177,14.32,47
24178,3.2047,39
24180,8.9792,33
24182,0.1228,8
24184,1.704,26
24185,1.29,10
24186,12.4027,62
24187,0.1475,12
24188,10.7716,20
24189,7.6287,6
24190,1.7433,31
24191,5.1579,9
24192,2.9703,22
24193,3.6167,25
24194,1.6179,35
24195,7.4533,21
24198,10.84,21
24199,0.4532,7
24200,1.5728,1
24205,1.0424,5
24206,2.5833,23
24208,0.9918,1
24209,1.195,19
24213,1.7355,14
24215,3.0913,68
24216,2.9524,21
24217,2.5554,3
24218,4.9817,10
24219,0.9446,1
24220,2.7346,19
24221,2.3467,183
24222,0.9326,6
24223,5.2796,2
24226,0.4011,2
24227,6.1263,19
24229,2.182,29
24230,9.8134,14
24231,1.7946,15
24236,1.8758,36
24237,2.4281,25
24238,1.3355,10
24239,4.228,64
24240,2.1076,5
24241,0.4976,13
24242,2.845,21
24243,1.2752,45
24245,1.6465,8
24246,2.6491,11
24247,5.5166,18
24248,5.7866,26
24249,1.9367,15
24250,2.4687,25
24251,6.2729,8
24252,1.6255,1
24253,2.7038,12
24254,3.9574,25
24255,7.1888,24
24258,1.6045,19
24259,1.7454,0
24260,4.9487,13
24261,24.2763,34
24263,1.1914,6
24264,2.5884,2
24265,2.724,25
24267,2.6108,25
24268,3.2871,12
24269,0.0963,11
24271,8.1078,17
24272,1.3865,10
24274,2.4966,9
24275,1.2988,2
24276,2.8953,34
24278,1.195,31
24280,1.91,5
24281,1.2769,18
24282,1.2215,23
24283,1.5889,3
24284,1.9825,9
24285,1.1135,17
24286,1.0394,122
24287,0.0321,24
24288,6.201,75
24289,1.3657,4
24291,0.5727,22
24293,2.8632,30
24295,0,5
24296,0.1027,12
24297,0.11,7
24298,10.5709,0
24300,1.2917,35
24301,7.1875,11
24303,0.4032,1
24304,2.3078,14
24305,0.4846,2
24307,3.4476,10
24310,1.8593,20
24311,16.07,52
24313,3.3234,8
24316,1.059,6
24317,2.4347,1
24320,4.5567,51
24321,0,27
24322,0.8289,4
24323,0.6839,25
24324,11.102,71
24325,0.2824,0
24326,27.6026,107
24327,1.195,21
24330,2.0394,2
24331,1.2919,0
24332,2.5395,0
24335,1.0309,20
24336,3.055,22
24337,4.8586,40
24338,1.2556,3
24340,3.3758,1
24343,5.0614,1
24344,3.3853,6
24345,8.8655,51
24346,0.5377,9
24347,10.0787,12
24348,3.6825,22
24349,6.4066,24
24350,2.9494,15
24351,3.9521,13
24352,2.0409,4
24353,6.6433,176
24354,1.6986,23
24355,3.233,44
24356,0.5055,10
24358,7.1065,0
24359,9.3708,73
24360,0.0963,10
24362,3.1715,21
24364,2.2572,99
24366,6.3605,34
24367,3.2957,32
24368,0.2253,2
24371,1.92,1
24376,4.365,7
24378,3.0975,0
24379,0.7733,5
24380,0.2133,6
24381,1.1907,33
24382,0.7929,49
24383,1.7487,70
24384,9.596,74
24385,3.1621,45
24386,1.3687,89
24387,1.9419,53
24388,3.23,8
24389,3.6018,8
24390,3.1683,5
24391,0.8978,16
24392,4.427,21
24393,13.8107,101
24394,2.7454,31
24395,2.6407,24
24396,3.5405,26
24397,1.6607,30
24398,1.9771,1
24399,5.9029,25
24400,4.8707,71
24401,2.5988,25
24402,0.7203,1
24403,10.2011,0
24404,0.9398,6
24406,1.7407,6
24407,1.1249,6
24408,1.7944,6
24409,0.1537,0
24410,2.651,37
24411,4.02,42
24412,5.7789,20
24413,3.6362,16
24414,16.7293,11
24415,8.4156,36
24416,1.8642,2
24417,1.5883,2
24418,1.1197,13
24420,8.7309,36
24421,0.4833,17
24422,0.7665,18
24423,1.5771,15
24424,4.0858,7
24425,29.8231,52
24426,25.8457,59
24427,0.11,8
24428,1.5773,18
24429,1.1835,1
24430,0.3122,15
24431,24.3122,86
24432,4.3562,25
24433,3.3852,7
24434,5.7018,153
24435,4.6724,87
24436,2.3759,14
24438,1.1465,31
24439,3.2447,37
24441,2.6345,5
24444,0.8947,12
24445,1.2,26
24446,6.195,32
24447,1.6,21
24448,0.9,10
24449,1.5914,13
24450,7.0907,99
24451,7.41,50
24452,1.3657,12
24453,0.1711,25
24454,2.6613,29
24455,12.2173,94
24457,8.5203,31
24459,6.152,39
24460,4.6259,95
24461,1.23,6
24462,0.56,18
24464,18.936,67
24465,0.4373,17
24467,9.1997,23
24468,10.9996,36
24469,2.6848,29
24470,2.3583,8
24472,1.0667,3
24473,3.8482,14
24475,8.803,160
24478,0.3945,0
24479,2.9657,11
24480,1.4656,9
24485,1.5341,4
24486,0.1975,7
24488,6.2186,5
24489,3.4275,25
24490,1.119,20
24491,5.5662,122
24493,0.7024,16
24495,1.1111,15
24496,0.0776,14
24497,1.9905,10
24499,2.9786,18
24501,0.0815,14
24502,0.7,25
24503,1.16,26
24504,2.9983,43
24505,3.0087,21
24506,6.9895,18
24507,0.8171,6
24508,5.1036,12
24509,0.0257,7
24511,3.2241,44
24512,3.362,110
24513,4.5782,54
24515,0.3069,1
24519,0.7316,4
24521,28.0193,114
24524,8.9236,70
24525,14.46,245
24526,3.4088,10
24529,1.6971,1
24531,1.0275,19
24533,1.0094,9
24534,0.7541,3
24535,2.1043,17
24536,8.3621,54
24540,3.7038,17
24541,2.8192,21
24543,4.5411,20
24544,1.5516,34
24546,2.8995,10
24547,0.6253,11
24549,1.2614,14
24550,5.6821,14
24551,1.2739,51
24552,4.1463,0
24553,2.6845,10
24554,5.6612,14
24556,8.906,12
24560,3.2427,33
24561,4.7554,38
24562,8.1042,43
24563,5.285,87
24564,5.8003,23
24565,7.0956,20
24566,0.7914,9
24567,2.6114,13
24568,1,8
24569,2.4713,16
24571,8.4013,71
24572,21.382,144
24574,0.496,10
24577,11.3254,52
24578,3.3304,0
24579,1.5404,7
24580,1.5079,7
24582,11.3359,30
24585,4.0043,6
24586,7.001,99
24587,3.7663,49
24590,1.5118,1
24591,11.5256,52
24593,2.212,36
24594,6.2143,21
24595,2.2367,7
24596,12.0128,72
24597,9.8946,94
24598,1.8982,15
24599,16.3155,186
24600,0.6581,30
24601,3.4638,32
24602,0.055,28
24604,10.6523,31
24605,1.1577,13
24606,0.3938,0
24608,3.0764,16
24609,0.6456,53
24612,9.6196,54
24613,1.9081,23
24615,6.3133,53
24616,0.5925,2
24617,0.8356,41
24620,1.2908,65
24622,3.7029,16
24623,2.7443,8
24625,5.9947,133
24626,1.0973,1
24627,3.6635,23
24628,8.8389,31
24632,15.7145,30
24636,10.501,19
24637,1.4814,11
24639,0.177,2
24640,6.533,63
24641,2.1588,12
24642,0.2622,2
24643,1.368,14
24644,4.363,58
24647,3.8771,18
24648,1.2668,14
24649,3.2867,8
24652,4.8813,18
24653,3.1474,14
24654,5.5434,3
24655,2.4976,41
24656,7.9469,33
24657,4.168,87
24658,5.9113,70
24659,2.7122,9
24660,0.6011,15
24661,2.55,20
24662,7.1878,16
24663,4.6375,36
24665,1.7287,35
24666,0.1853,2
24667,3.24,31
24668,4.1843,35
24671,3.1654,44
24672,1.2541,4
24673,3.2337,17
24674,9.5689,49
24675,2.5117,13
24676,13.2417,9
24677,0.5895,3
24678,0.7695,2
24679,1.8433,26
24680,2.9433,20
24682,1.9884,6
24683,1.293,18
24685,1.3549,8
24686,3.9213,39
24688,0.8188,9
24689,1.2869,17
24690,1.4252,15
24691,1.44,12
24692,0.0837,1
24694,3.8542,6
24695,24.1408,130
24697,6.2515,57
24701,3.0755,13
24703,3.711,83
24705,3.7773,16
24706,0.9354,10
24710,5.1267,27
24711,3.3805,80
24712,7.2983,93
24713,4.1181,0
24715,5.3628,73
24716,3.5546,9
24717,4.1353,83
24718,0.6632,2
24719,3.2911,27
24720,2.9895,40
24722,1.4244,3
24723,0.6327,0
24724,0.9065,18
24730,2.1043,7
24731,7.2345,27
24733,0.1727,10
24735,0.2891,12
24736,7.8167,16
24737,2.5841,45
24738,0.2824,3
24739,1.124,13
24740,7.5293,23
24741,0.7669,10
24744,7.1417,8
24747,4.1296,2
24749,0.1909,4
24752,3.1356,2
24753,2.5106,1
24754,1.1522,28
24756,1.0712,19
24758,19.6106,167
24764,0.1283,13
24765,0.8563,8
24766,6.794,44
24767,2.9659,59
24771,0.3606,18
24772,2.1496,21
24774,5.6394,166
24780,4.4467,1
24782,1.5022,6
24783,7.7421,26
24784,5.0409,48
24788,0.4543,3
24790,16.4478,36
24794,9.0417,1
24796,0.3021,2
24797,2.3256,6
24798,1.5145,39
24799,2.0957,6
24800,0.5368,26
24802,1.2908,21
24803,2.0739,32
24804,1.24,39
24805,3.0508,22
24806,2.8857,0
24807,1.8382,13
24808,6.876,42
24809,0.2255,5
24810,3.69,14
24813,1.1009,17
24814,1.1457,10
24815,0.8593,12
24816,1.7166,30
24817,7.9926,62
24818,5.1988,0
24820,4.0497,12
24821,1.3077,33
24822,2.0888,24
24823,1.1239,9
24824,5.3737,10
24826,0.8937,0
24827,1.26,0
24834,1.0123,2
24835,4.364,21
24840,2.1571,43
24841,7.2376,62
24842,2.4104,37
24843,0.7295,2
24844,10.8827,87
24845,5.285,54
24846,5.2736,1
24847,1.1505,0
24849,3.1784,31
24851,10.0403,48
24852,4.5726,62
24853,3.7443,10
24854,1.5188,18
24856,10.3543,23
24857,0.1615,2
24859,0.8838,16
24860,0.33,1
24861,1.5514,0
24862,1.3639,0
24863,1.0136,0
24864,3.7845,0
24866,0.852,31
24867,5.3756,5
24868,4.912,29
24869,0.63,15
24870,0.7658,35
24871,2.7707,31
24874,0.0963,12
24876,0.1615,5
24877,8.7263,78
24879,1.7546,22
24880,0.1537,6
24881,0.016,0
24883,8.1887,51
24884,4.6559,24
24885,12.0723,16
24886,1.9632,4
24887,13.318,177
24889,2.6827,15
24890,2.1446,13
24891,7.3876,129
24892,2.5318,38
24893,0.5785,4
24895,0.6708,4
24896,1.5591,3
24902,12.0847,75
24903,8.915,32
24904,19.2953,191
24905,8.7027,202
24906,0.3696,6
24907,6.8729,27
24908,1.4641,63
24909,3.0607,27
24911,0.11,7
24912,1.185,34
24913,1.702,0
24914,0.5892,34
24915,2.9627,31
24918,13.8535,136
24920,1.8748,26
24922,15.644,64
24923,1.912,3
24924,19.1536,124
24926,18.1117,97
24927,1.5051,13
24928,3.0074,5
24929,1.2175,0
24934,1.1522,19
24938,2.2513,1
24939,1.8966,1
24940,0.6913,33
24941,16.0219,36
24945,7.9089,96
24947,2.3226,9
24949,0.0733,4
24950,1.0014,7
24951,15.76,165
24952,3.4698,8
24954,2.5561,15
24955,0.3355,2
24957,6.5796,53
24962,7.3712,37
24963,3.1396,4
24964,0.2012,1
24966,1.7289,0
24967,3.0495,10
24971,3.4267,33
24973,2.1546,11
24974,4.799,12
24975,3.288,19
24976,0.7014,39
24978,1.8413,21
24979,4.3513,40
24981,3.3874,53
24982,0.4366,3
24983,3.6796,15
24984,3.3513,1
24985,4.27,28
24986,1.3847,6
24991,0.9339,1
24992,1.9928,33
24994,0.3315,0
24995,3.4269,24
24996,12.7832,30
24998,2.325,0
25005,0.2758,0
25008,13.5359,120
25011,0.5162,2
25016,1.4536,20
25017,1.6379,6
25018,5.9581,69
25019,7.0814,17
25020,8.9065,21
25021,0.4608,0
25022,2.0723,13
25023,3.3265,3
25025,3.6032,67
25026,0.9379,37
25027,1.2583,24
25028,5.7411,8
25030,5.5228,146
25031,25.2291,2
25032,14.1622,64
25035,0.6913,14
25036,0.8624,0
25038,3.268,36
25039,28.0435,111
25043,3.3805,38
25044,1.5055,3
25045,1.6775,23
25047,0.1636,6
25048,0.4879,6
25049,0.5157,6
25058,0.2622,4
25059,2.8532,3
25061,1.6814,56
25062,2.5133,33
25064,0.4326,2
25065,1.5957,11
25066,1.0206,4
25068,1.8992,21
25071,7.73,13
25075,1.5773,8
25077,18.6956,26
25083,0.2462,8
25084,0.3938,12
25085,2.6054,30
25089,5.3764,69
25090,0.6181,30
25091,0.0428,13
25092,5.934,41
25098,6.347,97
25100,3.4822,36
25102,0.1283,1
25105,0.6538,0
25106,0.6765,0
25108,2.7091,24
25109,2.7429,41
25111,1.3711,1
25112,10.3613,9
25115,0.2834,1
25118,0.9003,14
25119,2.9,10
25120,3.3129,47
25121,1.6729,27
25123,1.0224,2
25124,6.6656,27
25126,10.904,5
25127,3.4443,7
25128,1.0413,17
25129,5.5665,47
25131,7.0968,0
25132,1.7025,0
25133,0.5197,4
25136,1.3114,24
25138,4.41,39
25140,1.3838,0
25141,1.9886,25
25142,1.8463,9
25144,12.9432,78
25145,0.5138,4
25146,1.5185,10
25147,3.6513,40
25149,10.167,14
25151,0.1283,28
25152,3.1018,4
25154,1.4264,9
25155,11.6913,92
25156,4.6073,71
25157,1.3263,6
25158,3.932,106
25159,0.8196,29
25160,5.2011,76
25163,4.5593,67
25164,10.9825,7
25165,4.4135,101
25166,9.1044,56
25167,11.4635,53
25168,15.9629,121
25169,10.2547,121
25170,1.11,5
25171,6.2658,8
25172,4.5229,60
25173,2.6735,9
25174,1.5082,17
25175,4.4918,24
25177,18.9731,124
25178,14.665,55
25185,6.0383,109
25186,6.8164,47
25191,20.49,236
25193,1.5832,70
25194,1.0733,21
25195,1.7929,32
25196,2.4321,57
25197,14.1116,44
25198,2.7333,21
25199,5.5978,107
25201,0.56,27
25202,1.6993,2
25203,7.0142,85
25204,2.9735,38
25205,8.8943,47
25206,13.9422,13
25208,2.1688,21
25212,3.1354,9
25214,0.9903,13
25216,0.6311,1
25217,1.9533,22
25218,1.5829,2
25219,1.52,4
25221,9.8973,118
25222,2.3063,13
25223,11.2486,110
25227,0.51,0
25230,11.2027,128
25232,1.2571,1
25233,1.2117,1
25234,0.3405,3
25236,1.9578,1
25237,12.5013,106
25238,0.0592,14
25239,5.7268,81
25240,1.2157,14
25241,0.3,29
25243,1.1907,35
25245,1.3518,19
25246,0.6373,164
25248,6.946,131
25252,11.7524,16
25253,7.5987,100
25254,1.1069,17
25255,0.8741,16
25256,3.0765,4
25257,2.2858,7
25258,0.3648,1
25259,4.4555,19
25260,9.3726,24
25262,2.3347,2
25263,3.226,36
25265,6.4089,44
25266,2.6979,18
25267,1.8671,36
25273,13.3965,73
25274,10.1185,31
25275,1.9343,15
25276,5.3629,89
25277,4.931,2
25278,0.7642,1
25279,8.9005,55
25281,3.7123,36
25288,3.5642,5
25289,0.9061,47
25290,2.8818,4
25292,5.1426,101
25293,3.7477,70
25294,5.1048,57
25295,4.3568,83
25296,3.1914,18
25297,1.8795,10
25298,2.1633,27
25299,18.7793,25
25300,8.9504,48
25301,1.9529,9
25302,13.5405,45
25303,2.328,37
25304,3.1967,135
25305,3.2385,54
25306,29.9194,109
25307,7.9604,48
25308,1.1077,54
25310,6.201,41
25312,1.05,8
25313,0.9427,16
25315,11.2393,125
25316,1.05,6
25317,12.0229,45
25318,2.1875,16
25319,7.2634,40
25320,11.596,248
25321,12.2381,155
25323,6.5428,72
25324,4.7359,31
25325,1.0452,1
25329,0.2144,0
25330,1.3722,0
25333,7.1345,2
25335,5.5732,3
25336,2.6147,10
25338,16.4266,1
25340,0.472,2
25342,1.202,17
25343,4.33,91
25344,0.7541,6
25345,18.6435,109
25346,4.8667,39
25348,2.0286,17
25350,1.7522,10
25351,1.3698,3
25352,1.6815,13
25353,0.455,14
25355,8.3111,57
25357,0.4986,13
25358,0.1912,20
25361,0.9938,32
25363,0.9914,10
25364,13.955,18
25365,9.36,130
25366,15.0522,37
25367,0.2864,16
25368,6.0608,78
25369,13.6507,177
25370,10.7469,4
25371,0.8847,47
25372,8.1693,75
25373,19.399,24
25374,0.6427,10
25376,1.1653,6
25380,13.841,46
25381,9.9654,6
25382,2.302,2
25384,6.0385,40
25386,0.2284,0
25389,2.2632,7
25390,3.482,118
25391,9.4976,110
25394,0.57,7
25395,2.5591,59
25396,4.055,8
25397,3.108,31
25399,0.63,9
25400,1.4938,9
25401,6.9389,30
25402,2.5542,8
25403,3.3096,10
25404,15.5232,71
25405,4.0597,21
25406,0.2032,2
25407,1.5829,42
25408,3.722,106
25409,2.304,11
25410,0.0453,47
25411,0.3938,21
25412,1.214,8
25413,1.662,47
25414,9.2571,177
25415,5.7493,45
25416,8.7071,50
25417,3.758,53
25418,0.6517,25
25419,2.6143,76
25420,2.2189,20
25421,0.5871,35
25425,0.3834,1
25431,4.4159,65
25432,4.7347,116
25433,6.423,47
25434,2.9858,94
25435,1.7357,13
25436,0.937,1
25438,0.295,13
25440,1.2576,6
25441,0.4556,18
25442,26.1876,89
25444,0.5184,0
25445,7.8897,78
25448,6.4646,67
25451,11.8237,0
25454,1.7283,7
25455,1.8433,12
25456,0.0883,0
25457,1.3647,31
25458,1.7253,51
25459,6.1003,27
25460,1.2796,27
25461,0.8131,0
25463,0.2822,3
25466,0.7081,15
25467,1.7733,10
25472,2.1723,19
25474,0.5352,5
25479,0.8787,0
25482,1.5406,27
25483,1.6467,43
25486,2.4519,25
25487,0.3753,0
25491,19.6141,60
25493,1.1264,80
25494,5.7252,56
25496,4.805,6
25500,1.0571,8
25501,3.7581,15
25503,16.1293,66
25505,1.4361,3
25507,7.2886,37
25508,1.674,3
25511,0.9222,16
25518,5.5267,64
25519,1.0331,0
25520,0.2341,3
25521,6.608,17
25524,1.0292,13
25527,4.2307,20
25528,8.7223,37
25529,6.4696,28
25535,0.3976,3
25537,1.43,22
25540,2.5453,103
25541,5.1673,91
25542,3.6661,1
25543,4.8871,3
25545,0.3821,13
25548,1.4705,33
25549,6.6372,15
25555,3.9227,75
25556,1.8598,10
25558,2.4632,0
25559,2.63,43
25560,0.8611,2
25562,0.6818,3
25565,3.5871,133
25567,2.757,169
25570,0.1827,4
25571,4.4592,42
25572,0.7486,3
25573,3.3841,21
25574,2.9956,10
25575,12.2493,45
25576,11.8174,43
25577,6.0682,8
25578,7.8936,135
25579,3.0643,24
25580,3.9474,12
25583,0.971,1
25584,9.875,8
25585,1.7362,5
25589,3.784,64
25592,4.4458,136
25594,1.8486,78
25596,2.2423,14
25597,2.0138,6
25598,0.6651,1
25600,2.8187,17
25602,21.2607,99
25607,0.377,0
25608,0.4918,16
25610,1.2071,3
25612,1.463,13
25613,3.6426,90
25614,0.2276,14
25615,8.6296,6
25616,0.383,72
25618,0.4234,0
25619,4.163,4
25620,5.3245,54
25621,3.2697,31
25623,2.3418,1
25624,0.3629,2
25625,3.8487,104
25627,1.1495,35
25630,1.3786,13
25631,13.6937,46
25636,1.0168,5
25638,5.1974,27
25639,0.6798,2
25641,3.6665,7
25642,2.4571,0
25644,7.6169,54
25646,2.7003,13
25647,1.219,7
25649,3.0213,45
25651,3.8919,46
25652,1.0434,4
25653,2.6227,24
25654,3.7048,31
25657,2.2214,24
25658,1.532,82
25659,0.1133,0
25661,4.5974,41
25663,3.4763,11
25664,4.1814,28
25665,5.0486,74
25668,2.6685,0
25669,0.5052,0
25671,0.6891,11
25675,1.4196,24
25676,0.7496,5
25677,11.6685,72
25678,18.8917,73
25681,0.7,21
25683,0.4111,2
25684,1.3797,12
25685,17.5853,53
25687,1.9953,29
25688,1.5045,33
25689,2.9833,39
25690,0.7368,3
25691,1.009,5
25692,1.1332,6
25694,3.114,17
25695,0.11,5
25698,2.6577,32
25699,7.9763,103
25700,10.8786,39
25702,0.3777,6
25703,2.3093,26
25704,0.3162,1
25706,1.8244,28
25709,1.083,25
25710,0.363,7
25711,2.565,46
25715,0.5046,6
25716,2.3357,1
25717,24.3795,84
25718,4.4089,40
25721,2.1126,19
25723,2.39,82
25724,0.8729,13
25725,1.1742,11
25726,1.3144,25
25727,5.7091,9
25728,5.7672,59
25729,2.0034,13
25731,0.6069,0
25732,9.3246,20
25733,1.515,44
25736,1.8617,8
25737,4.5274,22
25738,4.1973,78
25740,2.0022,4
25741,0.795,8
25742,0.3692,15
25743,0.8108,16
25744,1.532,0
25745,5.9968,14
25750,4.1611,19
25751,5.3715,22
25756,0.2462,12
25757,2.3038,4
25759,3.1917,70
25760,3.558,18
25761,5.9,46
25762,2.3965,37
25763,0.6034,10
25765,9.2905,61
25767,2.6031,3
25768,0.5466,0
25769,0.4254,6
25770,0.252,2
25772,17.823,19
25773,1.1567,27
25774,4.3176,2
25776,0.5392,9
25778,1.046,1
25779,0.8059,1
25780,1.2519,20
25781,10.0393,35
25782,5.12,43
25784,1.1464,3
25785,1.3073,7
25786,1.0816,2
25788,8.2013,96
25789,12.0033,36
25790,2.3844,13
25794,3.7383,17
25795,0.4554,12
25796,2.0344,3
25798,0.659,10
25799,37.1658,281
25800,2.8797,2
25801,1.7074,2
25802,1.6871,55
25803,0.5186,1
25805,2.6648,17
25807,0.1615,0
25808,11.6054,96
25810,2.3183,15
25811,11.2038,129
25812,1.6839,6
25817,3.2313,26
25818,1.8253,51
25819,0.958,58
25825,0.8732,19
25826,0.505,9
25827,1.6068,13
25828,0.8785,0
25830,1.3657,14
25833,1.3925,95
25835,3.6594,40
25837,2.5611,5
25838,0.8055,9
25839,0.3426,17
25841,6.1179,26
25844,2.1147,6
25845,0.3819,0
25846,8.109,0
25847,1.8556,4
25849,8.2203,14
25850,3.5215,12
25851,2.6017,8
25852,5.6094,4
25855,2.4327,59
25857,1.0824,0
25860,5.3717,38
25864,16,287
25866,1.1494,1
25867,3.3525,11
25869,6.3052,7
25870,0.9446,15
25871,6.62,36
25872,7.8168,67
25873,5.154,19
25874,0.1283,6
25876,1.8676,15
25877,1.06,32
25878,9.5157,73
25879,2.2367,3
25881,2.3871,6
25882,8.2256,40
25883,1.0014,14
25885,21.4582,42
25887,4.4219,35
25888,5.8804,26
25889,4.8567,36
25890,4.9263,4
25894,2.1319,115
25896,2.6479,13
25897,1.3063,47
25898,36.7888,33
25901,3.7594,9
25902,0.8478,3
25903,3.0982,21
25909,3.1882,19
25910,4.8914,5
25912,6.4596,13
25913,0.3692,0
25914,0.4147,80
25915,1.968,30
25916,3.8661,6
25917,5.8756,88
25918,6.6735,213
25920,0.2055,0
25921,6.5947,11
25922,4.5507,189
25924,1.0348,0
25927,3.965,86
25928,5.1613,77
25929,1.5082,14
25931,1.6775,14
25933,4.685,30
25936,2.3281,4
25938,1.715,27
25939,0.9059,1
25941,1.9765,31
25942,4.1947,133
25943,1.444,6
25944,6.5278,35
25945,1.307,33
25946,0.9266,1
25947,1.3354,45
25949,9.2643,37
25950,0.0856,91
25951,0.3457,14
25954,0.3409,37
25955,1.9348,36
25957,7.3577,22
25960,1.92,5
25962,12.4492,2
25963,24.6115,51
25965,4.1162,40
25968,1.6922,33
25969,1.964,35
25971,1.1172,4
25973,0.7733,0
25976,19.6509,52
25977,2.7337,64
25978,5.8374,39
25979,0.225,7
25980,9.3753,84
25983,12.6925,169
25984,1.069,4
25985,0.6552,0
25986,3.3229,25
25987,6.8048,0
25988,0.578,3
25989,3.1714,52
25992,0.2443,10
25994,0.5458,103
25995,6.3404,84
25996,1.2319,23
25998,9.4992,22
25999,6.0912,21
26000,0.4879,2
26002,1.1077,157
26003,0.3849,14
26004,2.5596,35
26005,0.72,14
26006,4.5721,11
26007,2.5,21
26011,4.0208,48
26012,2.2157,39
26013,1.6775,20
26014,6.72,161
26015,0.46,5
26017,9.86,57
26018,11.445,103
26019,0.2172,15
26021,4.9146,4
26022,10.986,27
26023,0.6124,12
26025,19.1721,91
26026,1.1,0
26027,5.5343,46
26028,0.9538,19
26029,3.6917,14
26030,3.354,2
26031,0.21,0
26032,4.6356,7
26034,19.0485,25
26035,5.0036,78
26038,3.585,13
26039,0.4606,6
26040,0.35,0
26043,0.9583,10
26045,2.447,6
26049,2.1789,1
26050,1.8147,1
26051,4.5362,6
26053,5.5725,43
26056,0.0203,4
26057,0.5906,10
26058,0.935,6
26059,0.5915,7
26061,4.0214,13
26062,13.5448,15
26064,7.9332,17
26065,4.7675,97
26066,1.5331,1
26067,0.7133,0
26068,8.6632,27
26069,0.8994,57
26071,5.7965,42
26072,4.6549,7
26073,2.9424,4
26075,5.3125,6
26076,6.7417,13
26077,6.8609,114
26078,0.6377,2
26080,3.5357,10
26082,1.1463,3
26085,8.177,24
26089,1.0941,5
26090,2.4142,1
26093,0.9355,8
26094,0.9235,9
26095,2.0914,16
26096,22.989,56
26100,12.5117,13
26101,11.29,0
26102,5.8897,22
26103,2.3694,28
26105,1.6638,6
26110,5.2929,54
26111,0.2864,4
26113,2.3559,50
26116,0.5554,5
26117,0.7759,8
26120,16.5796,70
26121,5.964,6
26122,0.7242,17
26123,0.6063,0
